sensor_id,timestamp,temperature,vibration_x,vibration_y,vibration_z,acc_p2p,acc_z2p,acc_crest,acc_rms
07da47b8,2026-05-18 10:39:17,24.57,21.0,4.0,47.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 10:42:21,24.59,13.0,2.0,35.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 10:45:17,24.58,18.0,4.0,52.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 10:48:21,24.61,17.0,3.0,42.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 10:51:17,24.64,10.0,2.0,20.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 10:54:21,24.69,34.0,4.0,25.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 10:57:19,24.76,32.0,2.0,36.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 11:00:15,24.81,35.0,2.0,33.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 11:01:00,24.82,2.0,3.0,40.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 11:03:19,24.85,39.0,3.0,36.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 11:06:15,24.92,49.0,3.0,53.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 11:09:19,24.97,10.0,4.0,28.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 11:12:15,25.01,7.0,1.0,17.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 11:15:19,25.09,9.0,3.0,22.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 11:18:15,25.14,11.0,4.0,19.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 11:21:19,25.22,12.0,2.0,24.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 11:24:17,25.25,42.0,3.0,37.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 11:27:21,25.33,47.0,4.0,55.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 11:30:16,25.37,40.0,3.0,49.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 11:31:01,25.39,2.0,1.0,41.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 11:33:20,25.42,46.0,3.0,48.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 11:36:16,25.48,53.0,2.0,45.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 11:39:22,25.54,26.0,4.0,28.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 11:42:18,25.57,10.0,3.0,34.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 11:45:22,25.63,24.0,3.0,39.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 11:48:18,25.66,31.0,2.0,52.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 11:51:22,25.72,28.0,0.0,71.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 11:54:18,25.75,20.0,2.0,49.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 11:57:22,25.78,43.0,3.0,62.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 12:00:18,25.81,37.0,2.0,67.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 12:01:01,25.82,2.0,4.0,61.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 12:03:16,25.86,27.0,4.0,62.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 12:06:20,25.9,42.0,3.0,77.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 12:09:16,25.92,23.0,2.0,55.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 12:12:20,25.95,28.0,4.0,70.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 12:15:16,25.97,31.0,3.0,45.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 12:18:22,26.0,37.0,5.0,66.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 12:21:18,26.01,31.0,3.0,37.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 12:24:22,26.06,27.0,2.0,43.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 12:27:18,26.11,23.0,3.0,46.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 12:30:16,26.15,40.0,2.0,71.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 12:31:01,26.16,2.0,2.0,85.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 12:33:20,26.18,28.0,4.0,59.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 12:36:16,26.21,44.0,2.0,54.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 12:39:20,26.23,31.0,3.0,46.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 12:42:18,26.29,43.0,2.0,45.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 12:45:22,26.32,33.0,2.0,37.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 12:48:18,26.35,26.0,4.0,40.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 12:51:22,26.38,32.0,2.0,63.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 12:54:18,26.41,28.0,3.0,66.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 12:57:16,26.42,28.0,3.0,69.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 13:00:20,26.46,22.0,3.0,37.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 13:01:02,26.48,4.0,3.0,55.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 13:03:16,26.5,34.0,3.0,64.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 13:06:20,26.53,33.0,3.0,71.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 13:09:16,26.56,33.0,3.0,60.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 13:12:20,26.58,27.0,3.0,58.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 13:15:18,26.62,26.0,3.0,62.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 13:18:22,28.26,219.0,2.0,226.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 13:21:18,29.51,226.0,2.0,208.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 13:24:24,30.58,234.0,2.0,158.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 13:27:20,31.42,229.0,2.0,145.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 13:30:24,32.22,242.0,2.0,145.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 13:31:02,32.4,2.0,4.0,114.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 13:33:20,32.97,230.0,2.0,139.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 13:36:24,33.62,270.0,3.0,157.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 13:39:22,34.29,219.0,2.0,171.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 13:42:18,34.82,195.0,2.0,127.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 13:45:22,35.32,210.0,3.0,206.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 13:48:18,35.83,202.0,2.0,131.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 13:51:24,36.3,214.0,3.0,130.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 13:54:20,36.64,230.0,3.0,175.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 13:57:24,37.0,197.0,3.0,166.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 14:00:20,37.29,271.0,2.0,160.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 14:01:02,37.36,2.0,1.0,179.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 14:03:24,37.6,227.0,4.0,171.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 14:06:22,37.79,230.0,10.0,151.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 14:09:18,37.96,215.0,2.0,166.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 14:12:22,38.22,203.0,3.0,142.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 14:15:20,38.4,221.0,4.0,148.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 14:18:24,38.64,196.0,2.0,143.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 14:21:20,38.79,199.0,4.0,136.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 14:24:24,38.97,209.0,4.0,176.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 14:27:20,39.15,246.0,3.0,148.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 14:30:26,39.34,208.0,2.0,155.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 14:31:03,39.33,2.0,3.0,166.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 14:33:22,39.42,213.0,1.0,100.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 14:36:18,39.48,225.0,4.0,160.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 14:39:22,39.66,244.0,2.0,160.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 14:42:18,39.82,221.0,2.0,137.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 14:45:24,40.04,219.0,3.0,127.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 14:48:20,40.13,227.0,2.0,158.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 14:51:24,40.18,241.0,2.0,132.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 14:54:20,40.11,224.0,4.0,193.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 14:57:26,40.19,223.0,3.0,176.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 15:00:22,40.03,251.0,4.0,191.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 15:01:03,39.99,2.0,2.0,147.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 15:03:26,39.93,232.0,2.0,125.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 15:06:22,39.97,224.0,4.0,163.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 15:09:27,39.92,229.0,3.0,153.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 15:12:23,39.94,231.0,2.0,150.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 15:15:19,39.83,241.0,3.0,164.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 15:18:23,39.9,236.0,5.0,133.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 15:21:19,39.93,209.0,3.0,143.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 15:24:23,39.96,201.0,2.0,136.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 15:27:21,40.1,191.0,2.0,149.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 15:30:25,40.19,278.0,3.0,203.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 15:31:03,40.19,2.0,3.0,124.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 15:33:21,40.29,214.0,3.0,192.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 15:36:25,40.27,261.0,3.0,131.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 15:39:21,40.22,228.0,3.0,137.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 15:42:25,40.26,222.0,4.0,129.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 15:45:23,40.28,253.0,2.0,146.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 15:48:19,40.27,222.0,3.0,183.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 15:51:23,40.3,224.0,5.0,157.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 15:54:19,40.42,258.0,2.0,108.0,0.0,0.0,0.0,0.0
07da47b8,2026-05-18 15:57:23,40.58,225.0,2.0,122.0,0.0,0.0,0.0,0.0
0ff416d2,2026-05-08 13:44:05,44.69,313.0,387.0,315.0,0.0,0.0,0.0,0.0
0ff416d2,2026-05-08 13:51:03,44.84,489.0,419.0,327.0,0.0,0.0,0.0,0.0
0ff416d2,2026-05-08 13:58:07,44.81,709.0,508.0,409.0,0.0,0.0,0.0,0.0
0ff416d2,2026-05-08 14:05:03,44.62,622.0,499.0,451.0,0.0,0.0,0.0,0.0
0ff416d2,2026-05-08 14:06:34,44.66,621.0,495.0,321.0,0.0,0.0,0.0,0.0
0ff416d2,2026-05-08 14:12:08,44.66,837.0,625.0,544.0,0.0,0.0,0.0,0.0
0ff416d2,2026-05-08 14:19:04,44.49,662.0,440.0,375.0,0.0,0.0,0.0,0.0
0ff416d2,2026-05-08 14:26:02,44.32,482.0,344.0,367.0,0.0,0.0,0.0,0.0
0ff416d2,2026-05-08 14:33:08,44.2,780.0,548.0,386.0,0.0,0.0,0.0,0.0
0ff416d2,2026-05-08 14:36:34,44.19,814.0,461.0,538.0,0.0,0.0,0.0,0.0
0ff416d2,2026-05-08 14:40:04,44.25,476.0,391.0,452.0,0.0,0.0,0.0,0.0
0ff416d2,2026-05-08 14:47:08,44.21,595.0,422.0,401.0,0.0,0.0,0.0,0.0
0ff416d2,2026-05-08 14:54:06,44.31,617.0,479.0,347.0,0.0,0.0,0.0,0.0
0ff416d2,2026-05-08 15:01:02,44.37,746.0,446.0,382.0,0.0,0.0,0.0,0.0
0ff416d2,2026-05-08 15:06:34,44.41,487.0,368.0,439.0,0.0,0.0,0.0,0.0
